Cloud 103 at 	 (-79.1,-31.3)
TS_H2 = 93.903018
TS_DG = 19.25218
TS_CO = 71.117108
Cloud 105 at 	 (-177.9,-30.9)
TS_H2 = 30.47049
TS_DG = 1669.380166
TS_CO = 775.836492
TS_CLD= 294.95335


Cloud 104 at 	 (145.8,-39.3)
TS_H2 = 91.567388
TS_DG = 86.101432
TS_CO = -0.41331199999
